asin,review_id,star_rating,sentence,aspect,opinion_term,sentiment,confidence
B003UKM9CO,bc189c8a-b520-4db2-af20-9eb47e917dbe,3,"I faced problems related to noise, feel & sensation and overall it did not meet expectations.",feel,related,Negative,0.9968
B003UKM9CO,bc189c8a-b520-4db2-af20-9eb47e917dbe,3,"I faced problems related to noise, feel & sensation and overall it did not meet expectations.",sensation,related,Negative,0.9971
B003UKM9CO,52023797-f243-4270-ad40-0c6c39178b5d,3,Handle & Body: The product okay product.,Handle,okay,Neutral,0.9492
B003UKM9CO,52023797-f243-4270-ad40-0c6c39178b5d,3,Handle & Body: The product okay product.,Body,okay,Neutral,0.9415
B003UKM9CO,52023797-f243-4270-ad40-0c6c39178b5d,3,I faced problems related to handle & body and overall it did not meet expectations.,handle,related,Negative,0.9968
B003UKM9CO,52023797-f243-4270-ad40-0c6c39178b5d,3,I faced problems related to handle & body and overall it did not meet expectations.,body,handle,Negative,0.9968
B003UKM9CO,9f213c28-c6fb-44d6-b533-00500a9bac0e,3,I faced problems related to cleaning performance & oral health and overall it did not meet expectations.,cleaning performance,,Negative,0.9969
B003UKM9CO,9f213c28-c6fb-44d6-b533-00500a9bac0e,3,I faced problems related to cleaning performance & oral health and overall it did not meet expectations.,health,oral,Negative,0.9964
B003UKM9CO,f1277a04-6722-4fcd-8fb0-0f14e135c420,3,Power & Motor Charging System: The product works,Power,works,Neutral,0.8187
B003UKM9CO,f1277a04-6722-4fcd-8fb0-0f14e135c420,3,Power & Motor Charging System: The product works,Motor Charging System,,Positive,0.5054
B003UKM9CO,f1277a04-6722-4fcd-8fb0-0f14e135c420,3,I faced problems related to power & motor charging system and overall it did not meet expectations.,power,related,Negative,0.9962
B003UKM9CO,f1277a04-6722-4fcd-8fb0-0f14e135c420,3,I faced problems related to power & motor charging system and overall it did not meet expectations.,motor charging system,,Negative,0.9969
B003UKM9CO,28d57ffb-4572-4f13-9d5a-7a80b6d393b6,3,Packaging & Delivery:,Packaging,,Neutral,0.9114
B003UKM9CO,28d57ffb-4572-4f13-9d5a-7a80b6d393b6,3,Packaging & Delivery:,Delivery,,Neutral,0.9849
B003UKM9CO,28d57ffb-4572-4f13-9d5a-7a80b6d393b6,3,The product average performance.,performance,average,Neutral,0.8977
B003UKM9CO,28d57ffb-4572-4f13-9d5a-7a80b6d393b6,3,I faced problems related to packaging & delivery and overall it did not meet expectations.,delivery,related,Negative,0.9969
B003UKM9CO,c6a009a5-6364-4e48-a7c2-3d48f6e5240e,3,"I faced problems related to noise, feel & sensation and overall it did not meet expectations.",feel,related,Negative,0.9968
B003UKM9CO,c6a009a5-6364-4e48-a7c2-3d48f6e5240e,3,"I faced problems related to noise, feel & sensation and overall it did not meet expectations.",sensation,related,Negative,0.9971
B003UKM9CO,4ed21d67-0387-42b0-a4d9-28eefd320497,3,Support & Maintenance:,Support,,Neutral,0.9836
B003UKM9CO,4ed21d67-0387-42b0-a4d9-28eefd320497,3,Support & Maintenance:,Maintenance,,Neutral,0.979
B003UKM9CO,4ed21d67-0387-42b0-a4d9-28eefd320497,3,The product moderate quality.,quality,moderate,Neutral,0.9612
B003UKM9CO,4ed21d67-0387-42b0-a4d9-28eefd320497,3,I faced problems related to support & maintenance and overall it did not meet expectations.,maintenance,related,Negative,0.9968
B003UKM9CO,5b8ffd5f-5e26-4a17-a87c-82916e6babde,3,Case & Storage:,Case,,Neutral,0.9817
B003UKM9CO,5b8ffd5f-5e26-4a17-a87c-82916e6babde,3,Case & Storage:,Storage,,Neutral,0.9803
B003UKM9CO,5b8ffd5f-5e26-4a17-a87c-82916e6babde,3,I faced problems related to case & storage and overall it did not meet expectations.,storage,related,Negative,0.9968
B003UKM9CO,e2bfc492-deee-49a2-bfc0-00771dae650c,3,I faced problems related to product type & brand and overall it did not meet expectations.,product type,,Negative,0.9969
B007VXJK6E,e703a0f6-5250-4ac1-9350-42c39171c850,3,Pressure Sensor: The product works,Pressure Sensor,,Positive,0.8576
B007VXJK6E,e703a0f6-5250-4ac1-9350-42c39171c850,3,I faced problems related to pressure sensor and overall it did not meet expectations.,pressure sensor,,Negative,0.9971
B007VXJK6E,27a4c304-5968-4704-aaf2-a700f67c3109,3,Support & Maintenance:,Support,,Neutral,0.9836
B007VXJK6E,27a4c304-5968-4704-aaf2-a700f67c3109,3,Support & Maintenance:,Maintenance,,Neutral,0.979
B007VXJK6E,27a4c304-5968-4704-aaf2-a700f67c3109,3,I faced problems related to support & maintenance and overall it did not meet expectations.,maintenance,related,Negative,0.9968
B007VXJK6E,6833b5f8-3abc-48f3-9efd-d7f9cec5670a,3,Brush Head: The product okay product.,Brush Head,,Neutral,0.9031
B007VXJK6E,6833b5f8-3abc-48f3-9efd-d7f9cec5670a,3,I faced problems related to brush head and overall it did not meet expectations.,brush head,,Negative,0.9971
B007VXJK6E,55c58b03-4cb3-40a4-b7df-5628dccea487,3,I faced problems related to cleaning performance & oral health and overall it did not meet expectations.,cleaning performance,,Negative,0.9969
B007VXJK6E,55c58b03-4cb3-40a4-b7df-5628dccea487,3,I faced problems related to cleaning performance & oral health and overall it did not meet expectations.,health,oral,Negative,0.9964
B007VXJK6E,452deda2-8023-42db-b90a-f6b49ebf8235,3,Case & Storage:,Case,,Neutral,0.9817
B007VXJK6E,452deda2-8023-42db-b90a-f6b49ebf8235,3,Case & Storage:,Storage,,Neutral,0.9803
B007VXJK6E,452deda2-8023-42db-b90a-f6b49ebf8235,3,I faced problems related to case & storage and overall it did not meet expectations.,storage,related,Negative,0.9968
B007VXJK6E,947fccf2-d23a-4bdd-8ebe-b341d7b8505a,3,Smart & App Features: The product moderate quality.,App,moderate,Neutral,0.9785
B007VXJK6E,947fccf2-d23a-4bdd-8ebe-b341d7b8505a,3,Smart & App Features: The product moderate quality.,quality,moderate,Neutral,0.9755
B007VXJK6E,8e4f2db7-4202-496b-837d-89416059259c,3,"I faced problems related to noise, feel & sensation and overall it did not meet expectations.",feel,related,Negative,0.9968
B007VXJK6E,8e4f2db7-4202-496b-837d-89416059259c,3,"I faced problems related to noise, feel & sensation and overall it did not meet expectations.",sensation,related,Negative,0.9971
B007VXJK6E,292965fb-1b16-4572-8a56-43457a57f165,3,Pressure Sensor: The product moderate quality.,quality,moderate,Neutral,0.9442
B007VXJK6E,292965fb-1b16-4572-8a56-43457a57f165,3,I faced problems related to pressure sensor and overall it did not meet expectations.,pressure sensor,,Negative,0.9971
B007VXJK6E,73d554da-8883-4210-8da7-828550b08364,3,Accessories & Adapter: The product okay product.,Accessories,okay,Neutral,0.9813
B007VXJK6E,73d554da-8883-4210-8da7-828550b08364,3,Accessories & Adapter: The product okay product.,Adapter,okay,Neutral,0.9785
B007VXJK6E,73d554da-8883-4210-8da7-828550b08364,3,I faced problems related to accessories & adapter and overall it did not meet expectations.,adapter,related,Negative,0.9968
B007VXJK6E,dda3b44a-46bd-4fa2-ae43-18ba78ee768c,3,Price & Value: The product average performance.,Price,average,Neutral,0.9771
B007VXJK6E,dda3b44a-46bd-4fa2-ae43-18ba78ee768c,3,Price & Value: The product average performance.,Value,average,Neutral,0.9769
B007VXJK6E,dda3b44a-46bd-4fa2-ae43-18ba78ee768c,3,Price & Value: The product average performance.,performance,average,Neutral,0.9391
B007VXJK6E,dda3b44a-46bd-4fa2-ae43-18ba78ee768c,3,I faced problems related to price & value and overall it did not meet expectations.,value,related,Negative,0.9966
B007VXJK6E,2a8ed244-b251-4bce-85f4-e02c59ca5e9c,3,Toothbrush Holder / Dock: The product moderate quality.,Dock,moderate,Neutral,0.9739
B007VXJK6E,2a8ed244-b251-4bce-85f4-e02c59ca5e9c,3,Toothbrush Holder / Dock: The product moderate quality.,quality,moderate,Neutral,0.9582
B007VXJK6E,2a8ed244-b251-4bce-85f4-e02c59ca5e9c,3,I faced problems related to toothbrush holder / dock and overall it did not meet expectations.,dock,related,Negative,0.9965
B007VXJK6E,f3d82eec-5ad5-4d2e-ad1b-7334e1d7dabe,3,Indicator Lights & Display: The product decent,Indicator Lights,,Positive,0.8576
B007VXJK6E,f3d82eec-5ad5-4d2e-ad1b-7334e1d7dabe,3,Indicator Lights & Display: The product decent,Display,decent,Positive,0.7506
B007VXJK6E,f3d82eec-5ad5-4d2e-ad1b-7334e1d7dabe,3,I faced problems related to indicator lights & display and overall it did not meet expectations.,indicator lights,,Negative,0.9968
B007VXJK6E,f3d82eec-5ad5-4d2e-ad1b-7334e1d7dabe,3,I faced problems related to indicator lights & display and overall it did not meet expectations.,display,related,Negative,0.997
B007VXJK6E,f82abe59-a39a-4204-8d9a-da647db19d3b,3,Physical Design & Build: The product okay product.,Design,okay,Neutral,0.7871
B007VXJK6E,f82abe59-a39a-4204-8d9a-da647db19d3b,3,Physical Design & Build: The product okay product.,Build,okay,Neutral,0.7726
B007VXJK6E,f82abe59-a39a-4204-8d9a-da647db19d3b,3,I faced problems related to physical design & build and overall it did not meet expectations.,physical design,,Negative,0.9969
B007VXJK6E,f82abe59-a39a-4204-8d9a-da647db19d3b,3,I faced problems related to physical design & build and overall it did not meet expectations.,build,physical,Negative,0.9967
B007VXJK6E,1f1a4318-da54-4f13-83bd-01881fb7ec01,3,Price & Value: The product moderate quality.,Price,moderate,Neutral,0.9762
B007VXJK6E,1f1a4318-da54-4f13-83bd-01881fb7ec01,3,Price & Value: The product moderate quality.,Value,moderate,Neutral,0.9751
B007VXJK6E,1f1a4318-da54-4f13-83bd-01881fb7ec01,3,Price & Value: The product moderate quality.,quality,moderate,Neutral,0.9531
B007VXJK6E,1f1a4318-da54-4f13-83bd-01881fb7ec01,3,I faced problems related to price & value and overall it did not meet expectations.,value,related,Negative,0.9966
B007VXJK6E,36a3feb2-63ca-4a68-aed1-bce22e3398c2,3,Indicator Lights & Display: The product decent,Indicator Lights,,Positive,0.8576
B007VXJK6E,36a3feb2-63ca-4a68-aed1-bce22e3398c2,3,Indicator Lights & Display: The product decent,Display,decent,Positive,0.7506
B007VXJK6E,36a3feb2-63ca-4a68-aed1-bce22e3398c2,3,I faced problems related to indicator lights & display and overall it did not meet expectations.,indicator lights,,Negative,0.9968
B007VXJK6E,36a3feb2-63ca-4a68-aed1-bce22e3398c2,3,I faced problems related to indicator lights & display and overall it did not meet expectations.,display,related,Negative,0.997
B007VXJK6E,ec06ef27-d25d-4b6a-9751-268578d7a478,3,Accessories & Adapter:,Accessories,,Neutral,0.9773
B007VXJK6E,ec06ef27-d25d-4b6a-9751-268578d7a478,3,Accessories & Adapter:,Adapter,,Neutral,0.9753
B007VXJK6E,ec06ef27-d25d-4b6a-9751-268578d7a478,3,I faced problems related to accessories & adapter and overall it did not meet expectations.,adapter,related,Negative,0.9968
B007ZN5ATQ,b0112b6f-1496-46d8-96e2-1650c1027b41,3,Support & Maintenance:,Support,,Neutral,0.9836
B007ZN5ATQ,b0112b6f-1496-46d8-96e2-1650c1027b41,3,Support & Maintenance:,Maintenance,,Neutral,0.979
B007ZN5ATQ,b0112b6f-1496-46d8-96e2-1650c1027b41,3,I faced problems related to support & maintenance and overall it did not meet expectations.,maintenance,related,Negative,0.9968
B007ZN5ATQ,9f809d63-6015-4a27-a37a-cc2da787cbff,3,"I faced problems related to noise, feel & sensation and overall it did not meet expectations.",feel,related,Negative,0.9968
B007ZN5ATQ,9f809d63-6015-4a27-a37a-cc2da787cbff,3,"I faced problems related to noise, feel & sensation and overall it did not meet expectations.",sensation,related,Negative,0.9971
B007ZN5ATQ,d63d248a-c029-4d38-be83-bdb86331fb91,3,Product Type & Brand: The product decent,Product,decent,Neutral,0.7057
B007ZN5ATQ,d63d248a-c029-4d38-be83-bdb86331fb91,3,I faced problems related to product type & brand and overall it did not meet expectations.,product type,,Negative,0.9969
B007ZN5ATQ,21346979-eceb-4dd2-8d46-45e26934ab51,3,Physical Design & Build: The product average performance.,Design,average,Neutral,0.9164
B007ZN5ATQ,21346979-eceb-4dd2-8d46-45e26934ab51,3,Physical Design & Build: The product average performance.,Build,average,Neutral,0.9309
B007ZN5ATQ,21346979-eceb-4dd2-8d46-45e26934ab51,3,Physical Design & Build: The product average performance.,performance,average,Neutral,0.9312
B007ZN5ATQ,21346979-eceb-4dd2-8d46-45e26934ab51,3,I faced problems related to physical design & build and overall it did not meet expectations.,physical design,,Negative,0.9969
B007ZN5ATQ,21346979-eceb-4dd2-8d46-45e26934ab51,3,I faced problems related to physical design & build and overall it did not meet expectations.,build,physical,Negative,0.9967
B007ZN5ATQ,b64b1fac-bd9e-4baf-832c-9d890f2678a0,3,Toothbrush Holder / Dock: The product moderate quality.,Dock,moderate,Neutral,0.9739
B007ZN5ATQ,b64b1fac-bd9e-4baf-832c-9d890f2678a0,3,Toothbrush Holder / Dock: The product moderate quality.,quality,moderate,Neutral,0.9582
B007ZN5ATQ,b64b1fac-bd9e-4baf-832c-9d890f2678a0,3,I faced problems related to toothbrush holder / dock and overall it did not meet expectations.,dock,related,Negative,0.9965
B007ZN5ATQ,72e4cdc8-f118-4745-b747-415650ba9933,3,Support & Maintenance:,Support,,Neutral,0.9836
B007ZN5ATQ,72e4cdc8-f118-4745-b747-415650ba9933,3,Support & Maintenance:,Maintenance,,Neutral,0.979
B007ZN5ATQ,72e4cdc8-f118-4745-b747-415650ba9933,3,I faced problems related to support & maintenance and overall it did not meet expectations.,maintenance,related,Negative,0.9968
B007ZN5ATQ,87882cff-75ee-454f-b6a1-e221db67175d,3,Accessories & Adapter: The product decent,Accessories,decent,Neutral,0.9321
B007ZN5ATQ,87882cff-75ee-454f-b6a1-e221db67175d,3,Accessories & Adapter: The product decent,Adapter,decent,Neutral,0.9071
B007ZN5ATQ,87882cff-75ee-454f-b6a1-e221db67175d,3,I faced problems related to accessories & adapter and overall it did not meet expectations.,adapter,related,Negative,0.9968
B007ZN5ATQ,918bbba9-a40c-43b1-a421-6a6962c3f278,3,Support & Maintenance:,Support,,Neutral,0.9836
B007ZN5ATQ,918bbba9-a40c-43b1-a421-6a6962c3f278,3,Support & Maintenance:,Maintenance,,Neutral,0.979
B007ZN5ATQ,918bbba9-a40c-43b1-a421-6a6962c3f278,3,The product average performance.,performance,average,Neutral,0.8977
B007ZN5ATQ,918bbba9-a40c-43b1-a421-6a6962c3f278,3,I faced problems related to support & maintenance and overall it did not meet expectations.,maintenance,related,Negative,0.9968
B007ZN5ATQ,c8d1c339-ac1d-4976-bcc9-317bce220fa7,3,Toothbrush Holder / Dock: The product works,Dock,,Positive,0.5359
B007ZN5ATQ,c8d1c339-ac1d-4976-bcc9-317bce220fa7,3,I faced problems related to toothbrush holder / dock and overall it did not meet expectations.,dock,related,Negative,0.9965
B007ZN5ATQ,0dcb4a3a-f28c-4ecf-9ec6-51fe6355737e,3,Support & Maintenance:,Support,,Neutral,0.9836
B007ZN5ATQ,0dcb4a3a-f28c-4ecf-9ec6-51fe6355737e,3,Support & Maintenance:,Maintenance,,Neutral,0.979
B007ZN5ATQ,0dcb4a3a-f28c-4ecf-9ec6-51fe6355737e,3,I faced problems related to support & maintenance and overall it did not meet expectations.,maintenance,related,Negative,0.9968
B007ZN5ATQ,e6ce9d6b-8698-4b48-a037-c821b89e6dc0,3,Product Type & Brand: The product moderate quality.,quality,moderate,Neutral,0.9369
B007ZN5ATQ,e6ce9d6b-8698-4b48-a037-c821b89e6dc0,3,I faced problems related to product type & brand and overall it did not meet expectations.,product type,,Negative,0.9969
B007ZN5ATQ,84edddd0-af48-422e-b89a-addd89d4b487,3,Packaging & Delivery:,Packaging,,Neutral,0.9114
B007ZN5ATQ,84edddd0-af48-422e-b89a-addd89d4b487,3,Packaging & Delivery:,Delivery,,Neutral,0.9849
B007ZN5ATQ,84edddd0-af48-422e-b89a-addd89d4b487,3,The product moderate quality.,quality,moderate,Neutral,0.9612
B007ZN5ATQ,84edddd0-af48-422e-b89a-addd89d4b487,3,I faced problems related to packaging & delivery and overall it did not meet expectations.,delivery,related,Negative,0.9969
B007ZN5ATQ,16ae54f7-f4e3-4efa-bcea-e07c5412e947,3,Accessories & Adapter: The product decent,Accessories,decent,Neutral,0.9321
B007ZN5ATQ,16ae54f7-f4e3-4efa-bcea-e07c5412e947,3,Accessories & Adapter: The product decent,Adapter,decent,Neutral,0.9071
B007ZN5ATQ,16ae54f7-f4e3-4efa-bcea-e07c5412e947,3,I faced problems related to accessories & adapter and overall it did not meet expectations.,adapter,related,Negative,0.9968
B007ZN5ATQ,1e3c3460-74d8-40aa-92e0-f434933e3b38,3,Power & Motor Charging System: The product decent,Power,decent,Positive,0.6264
B007ZN5ATQ,1e3c3460-74d8-40aa-92e0-f434933e3b38,3,Power & Motor Charging System: The product decent,Motor Charging System,,Positive,0.9376
B007ZN5ATQ,1e3c3460-74d8-40aa-92e0-f434933e3b38,3,I faced problems related to power & motor charging system and overall it did not meet expectations.,power,related,Negative,0.9962
B007ZN5ATQ,1e3c3460-74d8-40aa-92e0-f434933e3b38,3,I faced problems related to power & motor charging system and overall it did not meet expectations.,motor charging system,,Negative,0.9969
B007ZN5ATQ,2b9df948-ea32-42a1-80eb-b7a5f997e74f,3,Indicator Lights & Display: The product average performance.,Indicator Lights,,Neutral,0.9853
B007ZN5ATQ,2b9df948-ea32-42a1-80eb-b7a5f997e74f,3,Indicator Lights & Display: The product average performance.,Display,average,Neutral,0.9828
B007ZN5ATQ,2b9df948-ea32-42a1-80eb-b7a5f997e74f,3,Indicator Lights & Display: The product average performance.,performance,average,Neutral,0.9611
B007ZN5ATQ,2b9df948-ea32-42a1-80eb-b7a5f997e74f,3,I faced problems related to indicator lights & display and overall it did not meet expectations.,indicator lights,,Negative,0.9968
B007ZN5ATQ,2b9df948-ea32-42a1-80eb-b7a5f997e74f,3,I faced problems related to indicator lights & display and overall it did not meet expectations.,display,related,Negative,0.997
B007ZN5ATQ,f700e59f-0c94-4f28-83ea-127169ce7376,3,The product average performance.,performance,average,Neutral,0.8977
B007ZN5ATQ,f700e59f-0c94-4f28-83ea-127169ce7376,3,"I faced problems related to noise, feel & sensation and overall it did not meet expectations.",feel,related,Negative,0.9968
B007ZN5ATQ,f700e59f-0c94-4f28-83ea-127169ce7376,3,"I faced problems related to noise, feel & sensation and overall it did not meet expectations.",sensation,related,Negative,0.9971
B007ZN5ATQ,A222YG04UP2RGS,1,"This toothbrush (my wife's) was not even close to the quality of my Sonicare toothbrush, which was much more expensive (and worth the price).",price,worth,Positive,0.9189
B007ZN5ATQ,AUGD8H5NW2FPI,1,The tooth brush head is,tooth,,Neutral,0.8036
B007ZN5ATQ,A29A2W20LS60C1,1,I thought I was getting a super deal on this toothbrush - not true.,deal,super,Positive,0.6644
B007ZN5ATQ,A8WEXFRWX1ZHH,1,I am also surprised Sonicare is,Sonicare,surprised,Positive,0.6409
B007ZN5ATQ,A8WEXFRWX1ZHH,1,making this model.,model,making,Negative,0.8482
B007ZN5ATQ,A8WEXFRWX1ZHH,1,"I have owned Sonicares for years, probably bought 6-7 of them and my whole family has them.",Sonicares,owned,Neutral,0.5101
B007ZN5ATQ,A8WEXFRWX1ZHH,1,"if you travel outside the Americas, you have to carry a heavy converter (not adapter, voltage converter) or else they burn out and (2) the brush head is poorly designed",converter,heavy,Negative,0.6968
B007ZN5ATQ,A8WEXFRWX1ZHH,1,"if you travel outside the Americas, you have to carry a heavy converter (not adapter, voltage converter) or else they burn out and (2) the brush head is poorly designed",adapter,heavy,Negative,0.6925
B007ZN5ATQ,A8WEXFRWX1ZHH,1,"if you travel outside the Americas, you have to carry a heavy converter (not adapter, voltage converter) or else they burn out and (2) the brush head is poorly designed",voltage converter,,Negative,0.7875
B007ZN5ATQ,A8WEXFRWX1ZHH,1,"if you travel outside the Americas, you have to carry a heavy converter (not adapter, voltage converter) or else they burn out and (2) the brush head is poorly designed",brush head,,Negative,0.9932
B007ZN5ATQ,A8WEXFRWX1ZHH,1,that water and saliva goes down into a reservoir inside which becomes a gunky stinky mess.,water,goes,Negative,0.919
B007ZN5ATQ,A8WEXFRWX1ZHH,1,The entry level new design corrects both of these problems and is available on Amazon for about $10 more than this one -- and well worth it.,design,new,Positive,0.971
B007ZN5ATQ,A8WEXFRWX1ZHH,1,It's called the Sonicare Easy Clean.,Sonicare,called,Neutral,0.8196
B007ZN5ATQ,A8WEXFRWX1ZHH,1,It's called the Sonicare Easy Clean.,Clean,called,Neutral,0.7363
B007ZN5ATQ,A8WEXFRWX1ZHH,1,"Philips Sonicare HX6511/50 Easy Clean Rechargeable Electric ToothbrushHope this helps... if you order this brush, just know about the two flaws above... other wise, like all Sonicares, it provides excellent cleaning and you'll love using it.",ToothbrushHope,know,Positive,0.6835
B007ZN5ATQ,A8WEXFRWX1ZHH,1,"If price is your main consideration over all else, this is the model... otherwise spend a little bit more for the Easy Clean.",price,main,Positive,0.5852
B007ZN5ATQ,A3HYSVDNUK7IUE,1,"This toothbrush is too big for female hand, the way it vibrate is very annoying, its too strong, and you actually can't brush your teeth with your mouth open.",toothbrush,big,Negative,0.9927
B007ZN5ATQ,A3HYSVDNUK7IUE,1,"This toothbrush is too big for female hand, the way it vibrate is very annoying, its too strong, and you actually can't brush your teeth with your mouth open.",vibrate,annoying,Negative,0.9958
B007ZN5ATQ,APBXG6UUFD260,1,This toothbrush is not sanitary.,toothbrush,sanitary,Negative,0.9963
B007ZN5ATQ,APBXG6UUFD260,1,Standing water and spit collect inside the brush.,water,Standing,Neutral,0.9514
B007ZN5ATQ,APBXG6UUFD260,1,You can see this when you remove the head.,head,remove,Neutral,0.9891
B007ZN5ATQ,APBXG6UUFD260,1,The manual recommends cleaning inside the brush once a week!.,manual,recommends,Negative,0.5357
B007ZN5ATQ,APBXG6UUFD260,1,I stopped using the brush,brush,using,Negative,0.9941
B007ZN5ATQ,APBXG6UUFD260,1,I contacted customer service more than 5 times and they have not gotten back to me.,customer service,,Negative,0.9955
B007ZN5ATQ,APBXG6UUFD260,1,They just give me the same line - that someone will get back to me in 2 days.,line,same,Neutral,0.5214
B003UKM9CO,A3CWRKJTB2SEQS,1,My gums are,gums,,Negative,0.8634
B003UKM9CO,A3SMR4HRFJARSC,1,"My dentist, who had recommended the Oral-B toothbrush in the first place, diagnosed the Oral-B electric toothbrush as being to blame for taking the enamel off my teeth.",dentist,diagnosed,Negative,0.7682
B003UKM9CO,A3SMR4HRFJARSC,1,This was a temporary condition that resolved on its own once I discontinued its use per the dentist's order.,condition,temporary,Neutral,0.9248
B003UKM9CO,A3SMR4HRFJARSC,1,This was a temporary condition that resolved on its own once I discontinued its use per the dentist's order.,use,discontinued,Negative,0.5655
B003UKM9CO,A3SMR4HRFJARSC,1,"However not much later, Oral-B came out with their first ""SmartSeries"" which has a special sensor that monitors if the user is pressing too hard on the teeth--this is indicated by reading the signals on an LCD display.",sensor,special,Neutral,0.8456
B003UKM9CO,A3SMR4HRFJARSC,1,We own two units,units,own,Neutral,0.9374
B003UKM9CO,A3SMR4HRFJARSC,1,my kids have their own bathroom.,bathroom,own,Neutral,0.9487
B003UKM9CO,A3SMR4HRFJARSC,1,I like that it helps teach my children just how much pressure is enough and when it is too much.,pressure,much,Neutral,0.9595
B003UKM9CO,A3SMR4HRFJARSC,1,The ORAL-B 1000 PROFESSIONAL CARE electric toothbrush product which I tested for Amazon Vine claims to stop pulsing if too much pressure is put on the teeth.,pulsing,stop,Negative,0.9535
B003UKM9CO,A3SMR4HRFJARSC,1,In reading the directions in the box I got confused,directions,reading,Negative,0.9955
B003UKM9CO,A3SMR4HRFJARSC,1,I found small writing on the back and one side to indicate this model has one mode brushing which they say is for daily use.,writing,small,Negative,0.9931
B003UKM9CO,A3SMR4HRFJARSC,1,"In the direction packet it states other models have two modes, one for ""daily use"" and one for sensitive teeth that has less pressure.",daily,sensitive,Neutral,0.8662
B003UKM9CO,A3SMR4HRFJARSC,1,My husband and kids are happily,kids,,Positive,0.9986
B003UKM9CO,A3SMR4HRFJARSC,1,using their SMART SERIES with an LCD panel that tells them if they are pressing too hard.,LCD panel,,Neutral,0.7871
B003UKM9CO,AYKBS1W8M6TSA,1,"The saying ""you get what you pay for"" applies.",pay,saying,Neutral,0.8094
B003UKM9CO,AYKBS1W8M6TSA,1,"I liked the small footprint of the charger, plus a $20 rebate!",footprint,small,Positive,0.9142
B003UKM9CO,AYKBS1W8M6TSA,1,"I liked the small footprint of the charger, plus a $20 rebate!",rebate,small,Positive,0.8884
B003UKM9CO,AYKBS1W8M6TSA,1,"It rattles, it vibrates like a jack hammer, it even sounds cheap and like it's going to fall apart.",sounds,cheap,Negative,0.9864
B003UKM9CO,AYKBS1W8M6TSA,1,"Yes, I did get my rebate, unlike several people who reviewed this.",rebate,get,Neutral,0.9695
B003UKM9CO,AYKBS1W8M6TSA,1,"The worst 2 things, tho, are that water somehow gets in the brush head and, unless you take it off and rinse out the inside, it starts smelling like swamp water.",brush head,,Negative,0.9753
B003UKM9CO,AYKBS1W8M6TSA,1,"I've replaced the head, and the same thing happens.",head,replaced,Neutral,0.7161
B003UKM9CO,AYKBS1W8M6TSA,1,I have to take the brush off every couple of days and soak it in Listerine antibiotic mouthwash.,brush,take,Negative,0.9716
B003UKM9CO,AYKBS1W8M6TSA,1,I have to take the brush off every couple of days and soak it in Listerine antibiotic mouthwash.,Listerine,antibiotic,Negative,0.7101
B003UKM9CO,AYKBS1W8M6TSA,1,"So apparently the unit doesn't seal to the brush somehow,",unit,n't seal,Negative,0.9747
B003UKM9CO,AYKBS1W8M6TSA,1,the little o-rings that come with the brush heads.,brush heads,,Neutral,0.9747
B003UKM9CO,AYKBS1W8M6TSA,1,The second thing is that this wonderful small footprint charger get very hot.,charger,wonderful,Negative,0.8809
B003UKM9CO,AYKBS1W8M6TSA,1,"I'm very careful to dry the entire toothbrush every time I use it,",toothbrush,entire,Neutral,0.8889
B003UKM9CO,AYKBS1W8M6TSA,1,"within a couple of days, a brown burnt gunk starts forming on the charger surface (the part that the toothbrush sits on) and every day there's more until I scrape it off and start over again.",charger surface,,Negative,0.9409
B003UKM9CO,AYKBS1W8M6TSA,1,"This hot charger and burnt gunk make it hazardous, I think.",charger,hot,Negative,0.997
B003UKM9CO,AYKBS1W8M6TSA,1,Pay the money and forget the cheap.,money,Pay,Neutral,0.9757
B003UKM9CO,AYKBS1W8M6TSA,1,Pay the money and forget the cheap.,cheap,forget,Negative,0.6955
B003UKM9CO,AIIZTJHZLV158,1,Don't fall for the $20 rebate scam.,rebate,fall,Negative,0.9953
B003UKM9CO,AIIZTJHZLV158,1,"You buy the brush you mail everything in then instead of $20 then send you a rebate of $10 with no explanation or anything, when we called they said they would look into it then would call us back, never did.",rebate,send,Negative,0.9286
B003UKM9CO,AIIZTJHZLV158,1,They also said we might have used a coupon with it and they don't allow both we dont remember using a coupon when buying it and they now have the original receipt,coupon,used,Neutral,0.5795
B003UKM9CO,AIIZTJHZLV158,1,They also said we might have used a coupon with it and they don't allow both we dont remember using a coupon when buying it and they now have the original receipt,receipt,original,Neutral,0.7829
B003UKM9CO,AIIZTJHZLV158,1,you can't check it or can't return it without the UPC.,return,check,Negative,0.6083
B003UKM9CO,AIIZTJHZLV158,1,I don't even want the brush now,brush,n't want,Negative,0.98
B003UKM9CO,AIIZTJHZLV158,1,I also might contact the FTC.As far as the brush goes it suppoed to occulate and vibrate it only occulates and it's very rough.,FTC,contact,Neutral,0.9066
B003UKM9CO,AIIZTJHZLV158,1,I also might contact the FTC.As far as the brush goes it suppoed to occulate and vibrate it only occulates and it's very rough.,brush,goes,Negative,0.871
B003UKM9CO,AIIZTJHZLV158,1,"I like my old battery operated one better, this is not worth the money.",battery operated,,Positive,0.8704
B003UKM9CO,AIIZTJHZLV158,1,"I like my old battery operated one better, this is not worth the money.",money,worth,Negative,0.9619
B003UKM9CO,A3OPRKAZ0FMA5H,1,"This was not a feature, as it happened intermittently.",feature,happened,Neutral,0.9674
